"gene_name","entrez_id","gene_chromosome","gene_strand","gene_start","gene_end","cis_start","cis_end","sample","is_nepc","has_rnaseq","rnaseq_id","has_fusion","insertion_chr","insertion_start","insertion_end","insertion_midpoint","read_count","insertion_strand","distance_to_gene","is_distant","is_exonic","is_same_strand","classification","tss_position","distance_from_tss","is_promoter_proximal","intron_number","pct_into_transcript","is_early_intronic","sb_mechanism"
"Ccnb2","12442","chr9","-",70407692,70421547,70439900,70740900,"B3-17",TRUE,FALSE,NA,FALSE,"chr9",70736350,70736450,70736400,2687,"-",314853,TRUE,FALSE,FALSE,"distant",70421547,-314853,FALSE,NA,-2272.49,FALSE,"disruption"
"Ccnh","66671","chr13","+",85189408,85223469,85207300,85277300,"N3-c-10",TRUE,FALSE,NA,FALSE,"chr13",85207250,85207350,85207300,19417,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",85189408,17892,FALSE,13,52.53,FALSE,"disruption"
"Ccnh","66671","chr13","+",85189408,85223469,85207300,85277300,"N3-2",FALSE,FALSE,NA,FALSE,"chr13",85219250,85219350,85219300,6154,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",85189408,29892,FALSE,22,87.76,FALSE,"disruption"
"Ccnh","66671","chr13","+",85189408,85223469,85207300,85277300,"N-B03",FALSE,TRUE,"CMZ183",FALSE,"chr13",85223050,85223150,85223100,16655,"+",0,FALSE,FALSE,TRUE,"intronic_same",85189408,33692,FALSE,22,98.92,FALSE,"disruption"
"Ccnh","66671","chr13","+",85189408,85223469,85207300,85277300,"N-B03",FALSE,TRUE,"CMZ183",FALSE,"chr13",85225950,85226050,85226000,7425,"+",2531,TRUE,FALSE,TRUE,"distant",85189408,36592,FALSE,NA,107.43,FALSE,"disruption"
"Ccnh","66671","chr13","+",85189408,85223469,85207300,85277300,"B-B03",FALSE,TRUE,"CMZ183",FALSE,"chr13",85226650,85226750,85226700,5046,"+",3231,TRUE,FALSE,TRUE,"distant",85189408,37292,FALSE,NA,109.49,FALSE,"disruption"
"Ccnh","66671","chr13","+",85189408,85223469,85207300,85277300,"N-B03",FALSE,TRUE,"CMZ183",FALSE,"chr13",85226650,85226750,85226700,5595,"+",3231,TRUE,FALSE,TRUE,"distant",85189408,37292,FALSE,NA,109.49,FALSE,"disruption"
"Ccnh","66671","chr13","+",85189408,85223469,85207300,85277300,"N-1-10",FALSE,FALSE,NA,FALSE,"chr13",85231150,85231250,85231200,60,"+",7731,TRUE,FALSE,TRUE,"distant",85189408,41792,FALSE,NA,122.7,FALSE,"disruption"
"Ccnh","66671","chr13","+",85189408,85223469,85207300,85277300,"B3-15",FALSE,FALSE,NA,FALSE,"chr13",85252950,85253050,85253000,19234,"+",29531,TRUE,FALSE,TRUE,"distant",85189408,63592,FALSE,NA,186.7,FALSE,"disruption"
"Ccnh","66671","chr13","+",85189408,85223469,85207300,85277300,"N3-15",FALSE,FALSE,NA,FALSE,"chr13",85252950,85253050,85253000,9320,"+",29531,TRUE,FALSE,TRUE,"distant",85189408,63592,FALSE,NA,186.7,FALSE,"disruption"
"Ccnh","66671","chr13","+",85189408,85223469,85207300,85277300,"N-A05",FALSE,TRUE,"CMZ109",FALSE,"chr13",85255750,85255850,85255800,2430,"-",32331,TRUE,FALSE,FALSE,"distant",85189408,66392,FALSE,NA,194.92,FALSE,"disruption"
"Ccnh","66671","chr13","+",85189408,85223469,85207300,85277300,"B-A05",FALSE,TRUE,"CMZ109",FALSE,"chr13",85255750,85255850,85255800,8607,"-",32331,TRUE,FALSE,FALSE,"distant",85189408,66392,FALSE,NA,194.92,FALSE,"disruption"
"Ccnh","66671","chr13","+",85189408,85223469,85207300,85277300,"B-B10",FALSE,FALSE,NA,FALSE,"chr13",85272450,85272550,85272500,3181,"+",49031,TRUE,FALSE,TRUE,"distant",85189408,83092,FALSE,NA,243.95,FALSE,"disruption"
"Ccnh","66671","chr13","+",85189408,85223469,85207300,85277300,"N3-14",FALSE,FALSE,NA,FALSE,"chr13",85274950,85275050,85275000,553,"+",51531,TRUE,FALSE,TRUE,"distant",85189408,85592,FALSE,NA,251.29,FALSE,"disruption"
"Cdc42","12540","chr4","-",137319696,137357720,137322500,137361500,"B3-5",FALSE,FALSE,NA,FALSE,"chr4",137322450,137322550,137322500,187,"+",0,FALSE,TRUE,TRUE,"exonic_same",137357720,35220,FALSE,NA,92.63,FALSE,"disruption"
"Cdc42","12540","chr4","-",137319696,137357720,137322500,137361500,"B-B08",TRUE,TRUE,"CMZ106",FALSE,"chr4",137324850,137324950,137324900,880,"+",0,FALSE,FALSE,TRUE,"intronic_same",137357720,32820,FALSE,6,86.31,FALSE,"disruption"
"Cdc42","12540","chr4","-",137319696,137357720,137322500,137361500,"N-B08",TRUE,TRUE,"CMZ106",FALSE,"chr4",137324850,137324950,137324900,1831,"+",0,FALSE,FALSE,TRUE,"intronic_same",137357720,32820,FALSE,6,86.31,FALSE,"disruption"
"Cdc42","12540","chr4","-",137319696,137357720,137322500,137361500,"B3-7",FALSE,FALSE,NA,FALSE,"chr4",137336050,137336150,137336100,678,"-",0,FALSE,TRUE,FALSE,"exonic_opposite",137357720,21620,FALSE,NA,56.86,FALSE,"disruption"
"Cdc42","12540","chr4","-",137319696,137357720,137322500,137361500,"N3-c-9",FALSE,FALSE,NA,FALSE,"chr4",137342750,137342850,137342800,3128,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",137357720,14920,FALSE,2,39.24,FALSE,"disruption"
"Cdc42","12540","chr4","-",137319696,137357720,137322500,137361500,"N3-13",FALSE,FALSE,NA,FALSE,"chr4",137349850,137349950,137349900,1089,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",137357720,7820,FALSE,2,20.57,FALSE,"disruption"
"Cdk13","69562","chr13","-",17710315,17805097,17697500,17806500,"B3-12",FALSE,FALSE,NA,FALSE,"chr13",17697450,17697550,17697500,1981,"+",12815,TRUE,FALSE,TRUE,"distant",17805097,107597,FALSE,NA,113.52,FALSE,"disruption"
"Cdk13","69562","chr13","-",17710315,17805097,17697500,17806500,"B3-14",FALSE,FALSE,NA,FALSE,"chr13",17697450,17697550,17697500,477,"+",12815,TRUE,FALSE,TRUE,"distant",17805097,107597,FALSE,NA,113.52,FALSE,"disruption"
"Cdk13","69562","chr13","-",17710315,17805097,17697500,17806500,"N3-14",FALSE,FALSE,NA,FALSE,"chr13",17697450,17697550,17697500,658,"+",12815,TRUE,FALSE,TRUE,"distant",17805097,107597,FALSE,NA,113.52,FALSE,"disruption"
"Cdk13","69562","chr13","-",17710315,17805097,17697500,17806500,"B3-8",FALSE,FALSE,NA,FALSE,"chr13",17704150,17704250,17704200,6341,"+",6115,TRUE,FALSE,TRUE,"distant",17805097,100897,FALSE,NA,106.45,FALSE,"disruption"
"Cdk13","69562","chr13","-",17710315,17805097,17697500,17806500,"N3-8",FALSE,FALSE,NA,FALSE,"chr13",17704150,17704250,17704200,1179,"+",6115,TRUE,FALSE,TRUE,"distant",17805097,100897,FALSE,NA,106.45,FALSE,"disruption"
"Cdk13","69562","chr13","-",17710315,17805097,17697500,17806500,"N3-c-32",TRUE,FALSE,NA,FALSE,"chr13",17704450,17704550,17704500,1911,"+",5815,TRUE,FALSE,TRUE,"distant",17805097,100597,FALSE,NA,106.14,FALSE,"disruption"
"Cdk13","69562","chr13","-",17710315,17805097,17697500,17806500,"N3-14",FALSE,FALSE,NA,FALSE,"chr13",17721650,17721750,17721700,1080,"+",0,FALSE,FALSE,TRUE,"intronic_same",17805097,83397,FALSE,23,87.99,FALSE,"disruption"
"Cdk13","69562","chr13","-",17710315,17805097,17697500,17806500,"B-3-4",FALSE,FALSE,NA,FALSE,"chr13",17777250,17777350,17777300,1490,"+",0,FALSE,FALSE,TRUE,"intronic_same",17805097,27797,FALSE,8,29.33,FALSE,"disruption"
"Cdk13","69562","chr13","-",17710315,17805097,17697500,17806500,"N-3-4",FALSE,FALSE,NA,FALSE,"chr13",17777250,17777350,17777300,826,"+",0,FALSE,FALSE,TRUE,"intronic_same",17805097,27797,FALSE,8,29.33,FALSE,"disruption"
"Cdk13","69562","chr13","-",17710315,17805097,17697500,17806500,"B3-19",FALSE,FALSE,NA,FALSE,"chr13",17792650,17792750,17792700,1477,"+",0,FALSE,FALSE,TRUE,"intronic_same",17805097,12397,FALSE,8,13.08,TRUE,"activation"
"Cdk13","69562","chr13","-",17710315,17805097,17697500,17806500,"N3-19",FALSE,FALSE,NA,FALSE,"chr13",17792650,17792750,17792700,3703,"+",0,FALSE,FALSE,TRUE,"intronic_same",17805097,12397,FALSE,8,13.08,TRUE,"activation"
"Cdk13","69562","chr13","-",17710315,17805097,17697500,17806500,"N-A05",FALSE,TRUE,"CMZ109",FALSE,"chr13",17801750,17801850,17801800,1317,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",17805097,3297,FALSE,6,3.48,FALSE,"disruption"
"Cdk13","69562","chr13","-",17710315,17805097,17697500,17806500,"B-A05",FALSE,TRUE,"CMZ109",FALSE,"chr13",17801750,17801850,17801800,1146,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",17805097,3297,FALSE,6,3.48,FALSE,"disruption"
"Celf1","13046","chr2","+",90940382,91019497,90849600,91057600,"N-B02",TRUE,FALSE,NA,FALSE,"chr2",90849550,90849650,90849600,252,"+",90782,TRUE,FALSE,TRUE,"distant",90940382,-90782,FALSE,NA,-114.75,FALSE,"disruption"
"Celf1","13046","chr2","+",90940382,91019497,90849600,91057600,"N-A12",FALSE,FALSE,NA,FALSE,"chr2",90912250,90912350,90912300,7302,"-",28082,TRUE,FALSE,FALSE,"distant",90940382,-28082,FALSE,NA,-35.5,FALSE,"disruption"
"Celf1","13046","chr2","+",90940382,91019497,90849600,91057600,"B-A12",FALSE,FALSE,NA,FALSE,"chr2",90912250,90912350,90912300,1089,"-",28082,TRUE,FALSE,FALSE,"distant",90940382,-28082,FALSE,NA,-35.5,FALSE,"disruption"
"Celf1","13046","chr2","+",90940382,91019497,90849600,91057600,"B-2-14",FALSE,FALSE,NA,FALSE,"chr2",90948950,90949050,90949000,20008,"+",0,FALSE,FALSE,TRUE,"intronic_same",90940382,8618,FALSE,5,10.89,TRUE,"activation"
"Celf1","13046","chr2","+",90940382,91019497,90849600,91057600,"N-2-14",FALSE,FALSE,NA,FALSE,"chr2",90948950,90949050,90949000,22948,"+",0,FALSE,FALSE,TRUE,"intronic_same",90940382,8618,FALSE,5,10.89,TRUE,"activation"
"Celf1","13046","chr2","+",90940382,91019497,90849600,91057600,"N-2-21",FALSE,TRUE,"CMZ353",FALSE,"chr2",90963850,90963950,90963900,135,"+",0,FALSE,FALSE,TRUE,"intronic_same",90940382,23518,FALSE,6,29.73,FALSE,"disruption"
"Celf1","13046","chr2","+",90940382,91019497,90849600,91057600,"N-B02",TRUE,FALSE,NA,FALSE,"chr2",90968650,90968750,90968700,367,"+",0,FALSE,FALSE,TRUE,"intronic_same",90940382,28318,FALSE,7,35.79,FALSE,"disruption"
"Celf1","13046","chr2","+",90940382,91019497,90849600,91057600,"B-B03",FALSE,TRUE,"CMZ183",FALSE,"chr2",90980050,90980150,90980100,1005,"+",0,FALSE,FALSE,TRUE,"intronic_same",90940382,39718,FALSE,7,50.2,FALSE,"disruption"
"Celf1","13046","chr2","+",90940382,91019497,90849600,91057600,"B3-c-9",FALSE,FALSE,NA,FALSE,"chr2",91004550,91004650,91004600,1493,"+",0,FALSE,FALSE,TRUE,"intronic_same",90940382,64218,FALSE,18,81.17,FALSE,"disruption"
"Celf1","13046","chr2","+",90940382,91019497,90849600,91057600,"N-B02",TRUE,FALSE,NA,FALSE,"chr2",91010850,91010950,91010900,623,"+",0,FALSE,FALSE,TRUE,"intronic_same",90940382,70518,FALSE,25,89.13,FALSE,"disruption"
"Celf1","13046","chr2","+",90940382,91019497,90849600,91057600,"N3-2-36",TRUE,FALSE,NA,FALSE,"chr2",91010950,91011050,91011000,5012,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",90940382,70618,FALSE,25,89.26,FALSE,"disruption"
"Celf1","13046","chr2","+",90940382,91019497,90849600,91057600,"B3-c-32",TRUE,FALSE,NA,FALSE,"chr2",91010950,91011050,91011000,11908,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",90940382,70618,FALSE,25,89.26,FALSE,"disruption"
"Celf1","13046","chr2","+",90940382,91019497,90849600,91057600,"B3-2-36",TRUE,FALSE,NA,FALSE,"chr2",91010950,91011050,91011000,9677,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",90940382,70618,FALSE,25,89.26,FALSE,"disruption"
"Celf1","13046","chr2","+",90940382,91019497,90849600,91057600,"N3-2-36",TRUE,FALSE,NA,FALSE,"chr2",91013750,91013850,91013800,2667,"-",0,FALSE,TRUE,FALSE,"exonic_opposite",90940382,73418,FALSE,NA,92.8,FALSE,"disruption"
"Celf1","13046","chr2","+",90940382,91019497,90849600,91057600,"B3-2-36",TRUE,FALSE,NA,FALSE,"chr2",91013750,91013850,91013800,1995,"-",0,FALSE,TRUE,FALSE,"exonic_opposite",90940382,73418,FALSE,NA,92.8,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"B-2-26",TRUE,TRUE,"CMZ347",TRUE,"chr11",106828050,106828150,106828100,7087,"-",8170,TRUE,FALSE,FALSE,"distant",106789252,38848,FALSE,NA,126.63,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"B-2-23",FALSE,FALSE,NA,FALSE,"chr11",106862350,106862450,106862400,384,"+",42470,TRUE,FALSE,TRUE,"distant",106789252,73148,FALSE,NA,238.44,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"B-B04",TRUE,TRUE,"CMZ108",FALSE,"chr11",106867150,106867250,106867200,2504,"+",47270,TRUE,FALSE,TRUE,"distant",106789252,77948,FALSE,NA,254.08,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"B3-1-5",TRUE,TRUE,"CMZ108",FALSE,"chr11",106867150,106867250,106867200,1243,"+",47270,TRUE,FALSE,TRUE,"distant",106789252,77948,FALSE,NA,254.08,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"N-A10",FALSE,TRUE,"CMZ184",FALSE,"chr11",106884950,106885050,106885000,412,"-",65070,TRUE,FALSE,FALSE,"distant",106789252,95748,FALSE,NA,312.11,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"N3-c-10",TRUE,FALSE,NA,FALSE,"chr11",106885550,106885650,106885600,4032,"-",65670,TRUE,FALSE,FALSE,"distant",106789252,96348,FALSE,NA,314.06,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"N3-c-10",TRUE,FALSE,NA,FALSE,"chr11",106892350,106892450,106892400,15043,"+",72470,TRUE,FALSE,TRUE,"distant",106789252,103148,FALSE,NA,336.23,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"B3-c-10",TRUE,FALSE,NA,FALSE,"chr11",106893050,106893150,106893100,2414,"+",73170,TRUE,FALSE,TRUE,"distant",106789252,103848,FALSE,NA,338.51,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"N3-2-22",TRUE,TRUE,"CMZ347",TRUE,"chr11",106906150,106906250,106906200,3208,"+",86270,TRUE,FALSE,TRUE,"distant",106789252,116948,FALSE,NA,381.21,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"B3-c-28",FALSE,FALSE,NA,FALSE,"chr11",106915050,106915150,106915100,853,"+",95170,TRUE,FALSE,TRUE,"distant",106789252,125848,FALSE,NA,410.22,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"B3-c-10",TRUE,FALSE,NA,FALSE,"chr11",106941250,106941350,106941300,1181,"-",121370,TRUE,FALSE,FALSE,"distant",106789252,152048,FALSE,NA,495.63,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"B-A05",FALSE,TRUE,"CMZ109",FALSE,"chr11",106993150,106993250,106993200,647,"-",173270,TRUE,FALSE,FALSE,"distant",106789252,203948,FALSE,NA,664.8,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"B3-11",FALSE,FALSE,NA,FALSE,"chr11",107001650,107001750,107001700,5577,"+",181770,TRUE,FALSE,TRUE,"distant",106789252,212448,FALSE,NA,692.51,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"B3-8",FALSE,FALSE,NA,FALSE,"chr11",107001650,107001750,107001700,1592,"+",181770,TRUE,FALSE,TRUE,"distant",106789252,212448,FALSE,NA,692.51,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"N-B07",TRUE,TRUE,"CMZ107",FALSE,"chr11",107030750,107030850,107030800,5632,"+",210870,TRUE,FALSE,TRUE,"distant",106789252,241548,FALSE,NA,787.37,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"B-1-2",TRUE,TRUE,"CMZ346",FALSE,"chr11",107045150,107045250,107045200,262,"-",225270,TRUE,FALSE,FALSE,"distant",106789252,255948,FALSE,NA,834.3,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"N3-14",FALSE,FALSE,NA,FALSE,"chr11",107056150,107056250,107056200,2791,"-",236270,TRUE,FALSE,FALSE,"distant",106789252,266948,FALSE,NA,870.16,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"B3-13",FALSE,FALSE,NA,FALSE,"chr11",107068150,107068250,107068200,1111,"+",248270,TRUE,FALSE,TRUE,"distant",106789252,278948,FALSE,NA,909.28,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"N-B02",TRUE,FALSE,NA,FALSE,"chr11",107084850,107084950,107084900,232,"+",264970,TRUE,FALSE,TRUE,"distant",106789252,295648,FALSE,NA,963.71,FALSE,"disruption"
"Cep95","320162","chr11","+",106789252,106819930,106828100,107095100,"N3-2",FALSE,FALSE,NA,FALSE,"chr11",107087250,107087350,107087300,1333,"-",267370,TRUE,FALSE,FALSE,"distant",106789252,298048,FALSE,NA,971.54,FALSE,"disruption"
"Cga","12640","chr4","+",34893779,34907370,34856900,34873900,"N3-c-28",FALSE,FALSE,NA,FALSE,"chr4",34856850,34856950,34856900,2701,"-",36879,TRUE,FALSE,FALSE,"distant",34893779,-36879,FALSE,NA,-271.35,FALSE,"disruption"
"Cga","12640","chr4","+",34893779,34907370,34856900,34873900,"B-A01",TRUE,TRUE,"CMZ110,CMZ355",FALSE,"chr4",34862350,34862450,34862400,17579,"-",31379,TRUE,FALSE,FALSE,"distant",34893779,-31379,FALSE,NA,-230.88,FALSE,"disruption"
"Cga","12640","chr4","+",34893779,34907370,34856900,34873900,"N3-1",FALSE,FALSE,NA,FALSE,"chr4",34864250,34864350,34864300,6754,"-",29479,TRUE,FALSE,FALSE,"distant",34893779,-29479,FALSE,NA,-216.9,FALSE,"disruption"
"Cga","12640","chr4","+",34893779,34907370,34856900,34873900,"B3-1",FALSE,FALSE,NA,FALSE,"chr4",34864250,34864350,34864300,9031,"-",29479,TRUE,FALSE,FALSE,"distant",34893779,-29479,FALSE,NA,-216.9,FALSE,"disruption"
"Cga","12640","chr4","+",34893779,34907370,34856900,34873900,"N-A01",TRUE,TRUE,"CMZ110,CMZ355",FALSE,"chr4",34868350,34868450,34868400,10703,"-",25379,TRUE,FALSE,FALSE,"distant",34893779,-25379,FALSE,NA,-186.73,FALSE,"disruption"
"Cga","12640","chr4","+",34893779,34907370,34856900,34873900,"B-A01",TRUE,TRUE,"CMZ110,CMZ355",FALSE,"chr4",34868350,34868450,34868400,16167,"-",25379,TRUE,FALSE,FALSE,"distant",34893779,-25379,FALSE,NA,-186.73,FALSE,"disruption"
"Chchd1","66121","chr14","+",20703006,20704425,20679500,20749500,"N-B05",FALSE,FALSE,NA,FALSE,"chr14",20679450,20679550,20679500,8596,"-",23506,TRUE,FALSE,FALSE,"distant",20703006,-23506,FALSE,NA,-1656.52,FALSE,"disruption"
"Chchd1","66121","chr14","+",20703006,20704425,20679500,20749500,"B-B05",FALSE,FALSE,NA,FALSE,"chr14",20679450,20679550,20679500,7396,"-",23506,TRUE,FALSE,FALSE,"distant",20703006,-23506,FALSE,NA,-1656.52,FALSE,"disruption"
"Chchd1","66121","chr14","+",20703006,20704425,20679500,20749500,"B3-5",FALSE,FALSE,NA,FALSE,"chr14",20692250,20692350,20692300,214,"+",10706,TRUE,FALSE,TRUE,"distant",20703006,-10706,FALSE,NA,-754.47,FALSE,"disruption"
"Chchd1","66121","chr14","+",20703006,20704425,20679500,20749500,"B3-c-10",TRUE,FALSE,NA,FALSE,"chr14",20700450,20700550,20700500,1869,"+",2506,TRUE,FALSE,TRUE,"distant",20703006,-2506,FALSE,NA,-176.6,FALSE,"disruption"
"Chchd1","66121","chr14","+",20703006,20704425,20679500,20749500,"N3-c-14",FALSE,FALSE,NA,FALSE,"chr14",20700650,20700750,20700700,591,"-",2306,TRUE,FALSE,FALSE,"distant",20703006,-2306,FALSE,NA,-162.51,FALSE,"disruption"
"Chchd1","66121","chr14","+",20703006,20704425,20679500,20749500,"B3-c-14",FALSE,FALSE,NA,FALSE,"chr14",20700650,20700750,20700700,3336,"-",2306,TRUE,FALSE,FALSE,"distant",20703006,-2306,FALSE,NA,-162.51,FALSE,"disruption"
"Chchd1","66121","chr14","+",20703006,20704425,20679500,20749500,"N3-c-14",FALSE,FALSE,NA,FALSE,"chr14",20701050,20701150,20701100,3718,"-",1906,FALSE,FALSE,FALSE,"intronic_opposite",20703006,-1906,FALSE,NA,-134.32,FALSE,"disruption"
"Chchd1","66121","chr14","+",20703006,20704425,20679500,20749500,"N-2-25",FALSE,TRUE,"CMZ349",FALSE,"chr14",20720650,20720750,20720700,18994,"-",16275,TRUE,FALSE,FALSE,"distant",20703006,17694,FALSE,NA,1246.93,FALSE,"disruption"
"Chchd1","66121","chr14","+",20703006,20704425,20679500,20749500,"B-2-25",FALSE,TRUE,"CMZ349",FALSE,"chr14",20720650,20720750,20720700,5768,"-",16275,TRUE,FALSE,FALSE,"distant",20703006,17694,FALSE,NA,1246.93,FALSE,"disruption"
"Chd6","71389","chr2","-",160946978,161109075,161035000,161105000,"N-B03",FALSE,TRUE,"CMZ183",FALSE,"chr2",161034950,161035050,161035000,5445,"+",0,FALSE,FALSE,TRUE,"intronic_same",161109075,74075,FALSE,10,45.7,FALSE,"disruption"
"Chd6","71389","chr2","-",160946978,161109075,161035000,161105000,"B-A01",TRUE,TRUE,"CMZ110,CMZ355",FALSE,"chr2",161053650,161053750,161053700,1177,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",161109075,55375,FALSE,4,34.16,FALSE,"disruption"
"Chd6","71389","chr2","-",160946978,161109075,161035000,161105000,"N-A01",TRUE,TRUE,"CMZ110,CMZ355",FALSE,"chr2",161071850,161071950,161071900,3729,"+",0,FALSE,FALSE,TRUE,"intronic_same",161109075,37175,FALSE,3,22.93,TRUE,"activation"
"Chd6","71389","chr2","-",160946978,161109075,161035000,161105000,"N-B02",TRUE,FALSE,NA,FALSE,"chr2",161080250,161080350,161080300,241,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",161109075,28775,FALSE,3,17.75,FALSE,"disruption"
"Chd6","71389","chr2","-",160946978,161109075,161035000,161105000,"B3-9",FALSE,FALSE,NA,FALSE,"chr2",161092650,161092750,161092700,2812,"+",0,FALSE,FALSE,TRUE,"intronic_same",161109075,16375,FALSE,3,10.1,TRUE,"activation"
"Chd6","71389","chr2","-",160946978,161109075,161035000,161105000,"N3-9",FALSE,FALSE,NA,FALSE,"chr2",161092650,161092750,161092700,3185,"+",0,FALSE,FALSE,TRUE,"intronic_same",161109075,16375,FALSE,3,10.1,TRUE,"activation"
"Chd6","71389","chr2","-",160946978,161109075,161035000,161105000,"N3-1-11",TRUE,FALSE,NA,FALSE,"chr2",161098650,161098750,161098700,4337,"+",0,FALSE,FALSE,TRUE,"intronic_same",161109075,10375,FALSE,3,6.4,TRUE,"activation"
"Chd6","71389","chr2","-",160946978,161109075,161035000,161105000,"N3-12",FALSE,FALSE,NA,FALSE,"chr2",161102450,161102550,161102500,1336,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",161109075,6575,FALSE,3,4.06,FALSE,"disruption"
"Cltc","67300","chr11","-",86694351,86757565,86693000,86763000,"B-2-25",FALSE,TRUE,"CMZ349",FALSE,"chr11",86692950,86693050,86693000,25018,"+",1351,FALSE,FALSE,TRUE,"intronic_same",86757565,64565,FALSE,NA,102.14,FALSE,"disruption"
"Cltc","67300","chr11","-",86694351,86757565,86693000,86763000,"N-1-7",FALSE,FALSE,NA,FALSE,"chr11",86711250,86711350,86711300,104,"+",0,FALSE,FALSE,TRUE,"intronic_same",86757565,46265,FALSE,23,73.19,FALSE,"disruption"
"Cltc","67300","chr11","-",86694351,86757565,86693000,86763000,"B3-3",FALSE,FALSE,NA,FALSE,"chr11",86728950,86729050,86729000,1305,"+",0,FALSE,FALSE,TRUE,"intronic_same",86757565,28565,FALSE,8,45.19,FALSE,"disruption"
"Cltc","67300","chr11","-",86694351,86757565,86693000,86763000,"B-A04",FALSE,TRUE,"CMZ101",FALSE,"chr11",86735650,86735750,86735700,21263,"+",0,FALSE,FALSE,TRUE,"intronic_same",86757565,21865,FALSE,4,34.59,FALSE,"disruption"
"Cltc","67300","chr11","-",86694351,86757565,86693000,86763000,"N-A04",FALSE,TRUE,"CMZ101",FALSE,"chr11",86735650,86735750,86735700,2360,"+",0,FALSE,FALSE,TRUE,"intronic_same",86757565,21865,FALSE,4,34.59,FALSE,"disruption"
"Cltc","67300","chr11","-",86694351,86757565,86693000,86763000,"B-2-26",TRUE,TRUE,"CMZ347",FALSE,"chr11",86739250,86739350,86739300,1961,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",86757565,18265,FALSE,2,28.89,FALSE,"disruption"
"Cltc","67300","chr11","-",86694351,86757565,86693000,86763000,"N3-4",FALSE,FALSE,NA,FALSE,"chr11",86743450,86743550,86743500,2372,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",86757565,14065,FALSE,2,22.25,FALSE,"disruption"
"Cltc","67300","chr11","-",86694351,86757565,86693000,86763000,"B3-4",FALSE,FALSE,NA,FALSE,"chr11",86743450,86743550,86743500,7073,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",86757565,14065,FALSE,2,22.25,FALSE,"disruption"
"Cltc","67300","chr11","-",86694351,86757565,86693000,86763000,"N-B11",TRUE,TRUE,"CMZ105",FALSE,"chr11",86748350,86748450,86748400,4048,"+",0,FALSE,FALSE,TRUE,"intronic_same",86757565,9165,FALSE,2,14.5,TRUE,"activation"
"Cltc","67300","chr11","-",86694351,86757565,86693000,86763000,"B3-c-9",FALSE,FALSE,NA,FALSE,"chr11",86753950,86754050,86754000,1777,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",86757565,3565,FALSE,2,5.64,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"N3-12",FALSE,FALSE,NA,FALSE,"chr8",117180650,117180750,117180700,2375,"-",76364,TRUE,FALSE,FALSE,"distant",117257064,-76364,FALSE,NA,-37.74,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"N-A05",FALSE,TRUE,"CMZ109",FALSE,"chr8",117192650,117192750,117192700,246,"+",64364,TRUE,FALSE,TRUE,"distant",117257064,-64364,FALSE,NA,-31.81,FALSE,"disruption"
