"gene_name","entrez_id","gene_chromosome","gene_strand","gene_start","gene_end","cis_start","cis_end","sample","is_nepc","has_rnaseq","rnaseq_id","has_fusion","insertion_chr","insertion_start","insertion_end","insertion_midpoint","read_count","insertion_strand","distance_to_gene","is_distant","is_exonic","is_same_strand","classification","tss_position","distance_from_tss","is_promoter_proximal","intron_number","pct_into_transcript","is_early_intronic","sb_mechanism"
"Msi2","76626","chr11","-",88339382,88718513,88528300,88598300,"N3-1-15",TRUE,TRUE,"CMZ111,CMZ356",FALSE,"chr11",88571750,88571850,88571800,10521,"+",0,FALSE,FALSE,TRUE,"intronic_same",88718513,146713,FALSE,15,38.7,FALSE,"disruption"
"Msi2","76626","chr11","-",88339382,88718513,88528300,88598300,"B-2-25",FALSE,TRUE,"CMZ349",FALSE,"chr11",88571850,88571950,88571900,3259,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",88718513,146613,FALSE,15,38.67,FALSE,"disruption"
"Msi2","76626","chr11","-",88339382,88718513,88528300,88598300,"N-1-2",TRUE,TRUE,"CMZ346",FALSE,"chr11",88596950,88597050,88597000,285,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",88718513,121513,FALSE,14,32.05,FALSE,"disruption"
"Msi2","76626","chr11","-",88339382,88718513,88528300,88598300,"N-2-15",FALSE,FALSE,NA,FALSE,"chr11",88597250,88597350,88597300,348,"+",0,FALSE,FALSE,TRUE,"intronic_same",88718513,121213,FALSE,14,31.97,FALSE,"disruption"
"Nisch","64652","chr14","-",31170930,31216946,31025800,31233800,"B3-c-10",TRUE,FALSE,NA,FALSE,"chr14",31025750,31025850,31025800,3335,"+",145130,TRUE,FALSE,TRUE,"distant",31216946,191146,FALSE,NA,415.39,FALSE,"disruption"
"Nisch","64652","chr14","-",31170930,31216946,31025800,31233800,"N-A01",TRUE,TRUE,"CMZ110,CMZ355",FALSE,"chr14",31026750,31026850,31026800,4567,"+",144130,TRUE,FALSE,TRUE,"distant",31216946,190146,FALSE,NA,413.22,FALSE,"disruption"
"Nisch","64652","chr14","-",31170930,31216946,31025800,31233800,"B3-c-10",TRUE,FALSE,NA,FALSE,"chr14",31030750,31030850,31030800,6185,"+",140130,TRUE,FALSE,TRUE,"distant",31216946,186146,FALSE,NA,404.52,FALSE,"disruption"
"Nisch","64652","chr14","-",31170930,31216946,31025800,31233800,"B-B11",TRUE,TRUE,"CMZ105",FALSE,"chr14",31041250,31041350,31041300,4371,"-",129630,TRUE,FALSE,FALSE,"distant",31216946,175646,FALSE,NA,381.71,FALSE,"disruption"
"Nisch","64652","chr14","-",31170930,31216946,31025800,31233800,"B3-c-10",TRUE,FALSE,NA,FALSE,"chr14",31051250,31051350,31051300,4840,"+",119630,TRUE,FALSE,TRUE,"distant",31216946,165646,FALSE,NA,359.97,FALSE,"disruption"
"Nisch","64652","chr14","-",31170930,31216946,31025800,31233800,"N3-c-10",TRUE,FALSE,NA,FALSE,"chr14",31059750,31059850,31059800,9919,"-",111130,TRUE,FALSE,FALSE,"distant",31216946,157146,FALSE,NA,341.5,FALSE,"disruption"
"Nisch","64652","chr14","-",31170930,31216946,31025800,31233800,"B3-12",FALSE,FALSE,NA,FALSE,"chr14",31104250,31104350,31104300,764,"-",66630,TRUE,FALSE,FALSE,"distant",31216946,112646,FALSE,NA,244.8,FALSE,"disruption"
"Nisch","64652","chr14","-",31170930,31216946,31025800,31233800,"N3-1-13",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr14",31107550,31107650,31107600,1312,"-",63330,TRUE,FALSE,FALSE,"distant",31216946,109346,FALSE,NA,237.63,FALSE,"disruption"
"Nisch","64652","chr14","-",31170930,31216946,31025800,31233800,"B3-1-13",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr14",31107550,31107650,31107600,570,"-",63330,TRUE,FALSE,FALSE,"distant",31216946,109346,FALSE,NA,237.63,FALSE,"disruption"
"Nisch","64652","chr14","-",31170930,31216946,31025800,31233800,"N3-c-28",FALSE,FALSE,NA,FALSE,"chr14",31126550,31126650,31126600,1916,"-",44330,TRUE,FALSE,FALSE,"distant",31216946,90346,FALSE,NA,196.34,FALSE,"disruption"
"Nisch","64652","chr14","-",31170930,31216946,31025800,31233800,"B3-c-28",FALSE,FALSE,NA,FALSE,"chr14",31126550,31126650,31126600,1075,"-",44330,TRUE,FALSE,FALSE,"distant",31216946,90346,FALSE,NA,196.34,FALSE,"disruption"
"Nisch","64652","chr14","-",31170930,31216946,31025800,31233800,"N3-21",FALSE,FALSE,NA,FALSE,"chr14",31205050,31205150,31205100,2339,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",31216946,11846,FALSE,6,25.74,FALSE,"disruption"
"Nisch","64652","chr14","-",31170930,31216946,31025800,31233800,"N-3-4",FALSE,FALSE,NA,FALSE,"chr14",31205050,31205150,31205100,1477,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",31216946,11846,FALSE,6,25.74,FALSE,"disruption"
"Nisch","64652","chr14","-",31170930,31216946,31025800,31233800,"B3-21",FALSE,FALSE,NA,FALSE,"chr14",31205050,31205150,31205100,36332,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",31216946,11846,FALSE,6,25.74,FALSE,"disruption"
"Nisch","64652","chr14","-",31170930,31216946,31025800,31233800,"B-3-4",FALSE,FALSE,NA,FALSE,"chr14",31205050,31205150,31205100,6340,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",31216946,11846,FALSE,6,25.74,FALSE,"disruption"
"Ppp2r2a","71978","chr14","-",67014056,67072444,67004500,67043500,"N3-9",FALSE,FALSE,NA,FALSE,"chr14",67004450,67004550,67004500,3642,"-",9556,TRUE,FALSE,FALSE,"distant",67072444,67944,FALSE,NA,116.37,FALSE,"disruption"
"Ppp2r2a","71978","chr14","-",67014056,67072444,67004500,67043500,"B3-9",FALSE,FALSE,NA,FALSE,"chr14",67004450,67004550,67004500,6240,"-",9556,TRUE,FALSE,FALSE,"distant",67072444,67944,FALSE,NA,116.37,FALSE,"disruption"
"Ppp2r2a","71978","chr14","-",67014056,67072444,67004500,67043500,"N3-1-13",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr14",67020450,67020550,67020500,1129,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",67072444,51944,FALSE,15,88.96,FALSE,"disruption"
"Ppp2r2a","71978","chr14","-",67014056,67072444,67004500,67043500,"B-B02",TRUE,FALSE,NA,FALSE,"chr14",67024750,67024850,67024800,3953,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",67072444,47644,FALSE,9,81.6,FALSE,"disruption"
"Ppp2r2a","71978","chr14","-",67014056,67072444,67004500,67043500,"N3-7",FALSE,FALSE,NA,FALSE,"chr14",67032950,67033050,67033000,2489,"+",0,FALSE,FALSE,TRUE,"intronic_same",67072444,39444,FALSE,8,67.55,FALSE,"disruption"
"Ppp2r2a","71978","chr14","-",67014056,67072444,67004500,67043500,"N3-8",FALSE,FALSE,NA,FALSE,"chr14",67039550,67039650,67039600,10330,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",67072444,32844,FALSE,6,56.25,FALSE,"disruption"
"Ppp2r2a","71978","chr14","-",67014056,67072444,67004500,67043500,"N3-11",FALSE,FALSE,NA,FALSE,"chr14",67039550,67039650,67039600,2635,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",67072444,32844,FALSE,6,56.25,FALSE,"disruption"
"Ppp2r2a","71978","chr14","-",67014056,67072444,67004500,67043500,"B3-8",FALSE,FALSE,NA,FALSE,"chr14",67039550,67039650,67039600,16433,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",67072444,32844,FALSE,6,56.25,FALSE,"disruption"
"Ppp2r2a","71978","chr14","-",67014056,67072444,67004500,67043500,"B3-11",FALSE,FALSE,NA,FALSE,"chr14",67039550,67039650,67039600,14520,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",67072444,32844,FALSE,6,56.25,FALSE,"disruption"
"Prkci","18759","chr3","+",30995747,31052959,31013600,31122600,"N-A05",FALSE,TRUE,"CMZ109",FALSE,"chr3",31013550,31013650,31013600,1400,"+",0,FALSE,FALSE,TRUE,"intronic_same",30995747,17853,FALSE,2,31.2,TRUE,"activation"
"Prkci","18759","chr3","+",30995747,31052959,31013600,31122600,"N3-15",FALSE,FALSE,NA,FALSE,"chr3",31021650,31021750,31021700,810,"+",0,FALSE,FALSE,TRUE,"intronic_same",30995747,25953,FALSE,3,45.36,TRUE,"activation"
"Prkci","18759","chr3","+",30995747,31052959,31013600,31122600,"B-1-4",FALSE,FALSE,NA,FALSE,"chr3",31039850,31039950,31039900,14,"+",0,FALSE,TRUE,TRUE,"exonic_same",30995747,44153,FALSE,NA,77.17,FALSE,"disruption"
"Prkci","18759","chr3","+",30995747,31052959,31013600,31122600,"B3-6",TRUE,FALSE,NA,FALSE,"chr3",31088250,31088350,31088300,18480,"+",35341,TRUE,FALSE,TRUE,"distant",30995747,92553,FALSE,NA,161.77,FALSE,"disruption"
"Prkci","18759","chr3","+",30995747,31052959,31013600,31122600,"N3-6",TRUE,FALSE,NA,FALSE,"chr3",31088250,31088350,31088300,7206,"+",35341,TRUE,FALSE,TRUE,"distant",30995747,92553,FALSE,NA,161.77,FALSE,"disruption"
"Prkci","18759","chr3","+",30995747,31052959,31013600,31122600,"N3-6",TRUE,FALSE,NA,FALSE,"chr3",31091950,31092050,31092000,800,"+",39041,TRUE,FALSE,TRUE,"distant",30995747,96253,FALSE,NA,168.24,FALSE,"disruption"
"Prkci","18759","chr3","+",30995747,31052959,31013600,31122600,"N-2-21",FALSE,TRUE,"CMZ353",FALSE,"chr3",31104350,31104450,31104400,112,"+",51441,TRUE,FALSE,TRUE,"distant",30995747,108653,FALSE,NA,189.91,FALSE,"disruption"
"Prkci","18759","chr3","+",30995747,31052959,31013600,31122600,"B-A04",FALSE,TRUE,"CMZ101",FALSE,"chr3",31108950,31109050,31109000,8353,"+",56041,TRUE,FALSE,TRUE,"distant",30995747,113253,FALSE,NA,197.95,FALSE,"disruption"
"Prkci","18759","chr3","+",30995747,31052959,31013600,31122600,"N-A04",FALSE,TRUE,"CMZ101",FALSE,"chr3",31108950,31109050,31109000,16274,"+",56041,TRUE,FALSE,TRUE,"distant",30995747,113253,FALSE,NA,197.95,FALSE,"disruption"
"Rad21","19357","chr15","-",51962240,51991747,51837400,51992400,"N-2-21",FALSE,TRUE,"CMZ353",FALSE,"chr15",51837350,51837450,51837400,118,"-",124840,TRUE,FALSE,FALSE,"distant",51991747,154347,FALSE,NA,523.09,FALSE,"disruption"
"Rad21","19357","chr15","-",51962240,51991747,51837400,51992400,"N-3-1",FALSE,FALSE,NA,FALSE,"chr15",51837850,51837950,51837900,586,"-",124340,TRUE,FALSE,FALSE,"distant",51991747,153847,FALSE,NA,521.39,FALSE,"disruption"
"Rad21","19357","chr15","-",51962240,51991747,51837400,51992400,"B-3-1",FALSE,FALSE,NA,FALSE,"chr15",51837850,51837950,51837900,442,"-",124340,TRUE,FALSE,FALSE,"distant",51991747,153847,FALSE,NA,521.39,FALSE,"disruption"
"Rad21","19357","chr15","-",51962240,51991747,51837400,51992400,"N-2-9",TRUE,TRUE,"CMZ344",FALSE,"chr15",51841950,51842050,51842000,5832,"+",120240,TRUE,FALSE,TRUE,"distant",51991747,149747,FALSE,NA,507.5,FALSE,"disruption"
"Rad21","19357","chr15","-",51962240,51991747,51837400,51992400,"N-B05",FALSE,FALSE,NA,FALSE,"chr15",51852650,51852750,51852700,10606,"-",109540,TRUE,FALSE,FALSE,"distant",51991747,139047,FALSE,NA,471.23,FALSE,"disruption"
"Rad21","19357","chr15","-",51962240,51991747,51837400,51992400,"B-B05",FALSE,FALSE,NA,FALSE,"chr15",51852650,51852750,51852700,11383,"-",109540,TRUE,FALSE,FALSE,"distant",51991747,139047,FALSE,NA,471.23,FALSE,"disruption"
"Rad21","19357","chr15","-",51962240,51991747,51837400,51992400,"B-1-10",FALSE,FALSE,NA,FALSE,"chr15",51968050,51968150,51968100,61,"+",0,FALSE,FALSE,TRUE,"intronic_same",51991747,23647,FALSE,11,80.14,FALSE,"disruption"
"Rad21","19357","chr15","-",51962240,51991747,51837400,51992400,"B-B03",FALSE,TRUE,"CMZ183",FALSE,"chr15",51982850,51982950,51982900,11412,"+",0,FALSE,FALSE,TRUE,"intronic_same",51991747,8847,FALSE,2,29.98,TRUE,"activation"
"Rad21","19357","chr15","-",51962240,51991747,51837400,51992400,"N-B03",FALSE,TRUE,"CMZ183",FALSE,"chr15",51982850,51982950,51982900,35445,"+",0,FALSE,FALSE,TRUE,"intronic_same",51991747,8847,FALSE,2,29.98,TRUE,"activation"
"Rad21","19357","chr15","-",51962240,51991747,51837400,51992400,"N3-3",FALSE,FALSE,NA,FALSE,"chr15",51983450,51983550,51983500,358,"+",0,FALSE,FALSE,TRUE,"intronic_same",51991747,8247,FALSE,2,27.95,TRUE,"activation"
"Rad21","19357","chr15","-",51962240,51991747,51837400,51992400,"B3-9",FALSE,FALSE,NA,FALSE,"chr15",51989350,51989450,51989400,7578,"+",0,FALSE,FALSE,TRUE,"intronic_same",51991747,2347,FALSE,2,7.95,TRUE,"activation"
"Rad21","19357","chr15","-",51962240,51991747,51837400,51992400,"N3-9",FALSE,FALSE,NA,FALSE,"chr15",51989350,51989450,51989400,7140,"+",0,FALSE,FALSE,TRUE,"intronic_same",51991747,2347,FALSE,2,7.95,TRUE,"activation"
"Sirt1","93759","chr10","-",63319005,63381704,63299400,63338400,"N3-9",FALSE,FALSE,NA,FALSE,"chr10",63299350,63299450,63299400,2907,"-",19605,TRUE,FALSE,FALSE,"distant",63381704,82304,FALSE,NA,131.27,FALSE,"disruption"
"Sirt1","93759","chr10","-",63319005,63381704,63299400,63338400,"B3-9",FALSE,FALSE,NA,FALSE,"chr10",63299350,63299450,63299400,10939,"-",19605,TRUE,FALSE,FALSE,"distant",63381704,82304,FALSE,NA,131.27,FALSE,"disruption"
"Sirt1","93759","chr10","-",63319005,63381704,63299400,63338400,"N3-1-15",TRUE,TRUE,"CMZ111,CMZ356",FALSE,"chr10",63323750,63323850,63323800,875,"+",0,FALSE,FALSE,TRUE,"intronic_same",63381704,57904,FALSE,18,92.35,FALSE,"disruption"
"Sirt1","93759","chr10","-",63319005,63381704,63299400,63338400,"B3-1-15",TRUE,TRUE,"CMZ111,CMZ356",FALSE,"chr10",63325650,63325750,63325700,905,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",63381704,56004,FALSE,15,89.32,FALSE,"disruption"
"Sirt1","93759","chr10","-",63319005,63381704,63299400,63338400,"N-A03",TRUE,TRUE,"CMZ111,CMZ356",FALSE,"chr10",63326350,63326450,63326400,2541,"+",0,FALSE,FALSE,TRUE,"intronic_same",63381704,55304,FALSE,14,88.21,FALSE,"disruption"
"Sirt1","93759","chr10","-",63319005,63381704,63299400,63338400,"N3-1-15",TRUE,TRUE,"CMZ111,CMZ356",FALSE,"chr10",63326350,63326450,63326400,4148,"+",0,FALSE,FALSE,TRUE,"intronic_same",63381704,55304,FALSE,14,88.21,FALSE,"disruption"
"Sirt1","93759","chr10","-",63319005,63381704,63299400,63338400,"B-A03",TRUE,TRUE,"CMZ111,CMZ356",FALSE,"chr10",63326450,63326550,63326500,11091,"+",0,FALSE,FALSE,TRUE,"intronic_same",63381704,55204,FALSE,14,88.05,FALSE,"disruption"
"Sirt1","93759","chr10","-",63319005,63381704,63299400,63338400,"B3-1-15",TRUE,TRUE,"CMZ111,CMZ356",FALSE,"chr10",63326450,63326550,63326500,8195,"+",0,FALSE,FALSE,TRUE,"intronic_same",63381704,55204,FALSE,14,88.05,FALSE,"disruption"
"Spred1","114715","chr2","+",117121374,117182279,117126100,117196100,"B3-19",FALSE,FALSE,NA,FALSE,"chr2",117126050,117126150,117126100,2171,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117121374,4726,FALSE,2,7.76,FALSE,"disruption"
"Spred1","114715","chr2","+",117121374,117182279,117126100,117196100,"N-2-23",FALSE,FALSE,NA,FALSE,"chr2",117146350,117146450,117146400,17820,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117121374,25026,FALSE,2,41.09,FALSE,"disruption"
"Spred1","114715","chr2","+",117121374,117182279,117126100,117196100,"B-2-23",FALSE,FALSE,NA,FALSE,"chr2",117146350,117146450,117146400,439,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117121374,25026,FALSE,2,41.09,FALSE,"disruption"
"Spred1","114715","chr2","+",117121374,117182279,117126100,117196100,"B-A08",TRUE,FALSE,NA,FALSE,"chr2",117153150,117153250,117153200,11169,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117121374,31826,FALSE,3,52.26,FALSE,"disruption"
"Spred1","114715","chr2","+",117121374,117182279,117126100,117196100,"B-B10",FALSE,FALSE,NA,FALSE,"chr2",117158850,117158950,117158900,12444,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117121374,37526,FALSE,3,61.61,FALSE,"disruption"
"Spred1","114715","chr2","+",117121374,117182279,117126100,117196100,"B-A02",FALSE,TRUE,"CMZ181",FALSE,"chr2",117186450,117186550,117186500,7404,"+",4221,TRUE,FALSE,TRUE,"distant",117121374,65126,FALSE,NA,106.93,FALSE,"disruption"
"Spred1","114715","chr2","+",117121374,117182279,117126100,117196100,"N-3-1",FALSE,FALSE,NA,FALSE,"chr2",117186850,117186950,117186900,538,"-",4621,TRUE,FALSE,FALSE,"distant",117121374,65526,FALSE,NA,107.59,FALSE,"disruption"
"Tgfbr2","21813","chr9","-",116084293,116175360,116164600,116181600,"N-A07",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr9",116164550,116164650,116164600,111,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",116175360,10760,FALSE,2,11.82,FALSE,"disruption"
"Tgfbr2","21813","chr9","-",116084293,116175360,116164600,116181600,"B3-5",FALSE,FALSE,NA,FALSE,"chr9",116167850,116167950,116167900,211,"+",0,FALSE,FALSE,TRUE,"intronic_same",116175360,7460,FALSE,2,8.19,TRUE,"activation"
"Tgfbr2","21813","chr9","-",116084293,116175360,116164600,116181600,"B-3-1",FALSE,FALSE,NA,FALSE,"chr9",116172850,116172950,116172900,193,"+",0,FALSE,FALSE,TRUE,"intronic_same",116175360,2460,FALSE,2,2.7,TRUE,"activation"
"Tgfbr2","21813","chr9","-",116084293,116175360,116164600,116181600,"B-1-7",FALSE,FALSE,NA,FALSE,"chr9",116172950,116173050,116173000,3597,"+",0,FALSE,FALSE,TRUE,"intronic_same",116175360,2360,FALSE,2,2.59,TRUE,"activation"
"Tgfbr2","21813","chr9","-",116084293,116175360,116164600,116181600,"B3-6",TRUE,FALSE,NA,FALSE,"chr9",116172950,116173050,116173000,9681,"+",0,FALSE,FALSE,TRUE,"intronic_same",116175360,2360,FALSE,2,2.59,TRUE,"activation"
"Tgfbr2","21813","chr9","-",116084293,116175360,116164600,116181600,"N3-6",TRUE,FALSE,NA,FALSE,"chr9",116172950,116173050,116173000,2174,"+",0,FALSE,FALSE,TRUE,"intronic_same",116175360,2360,FALSE,2,2.59,TRUE,"activation"
"Tgfbr2","21813","chr9","-",116084293,116175360,116164600,116181600,"N-1-7",FALSE,FALSE,NA,FALSE,"chr9",116172950,116173050,116173000,2965,"+",0,FALSE,FALSE,TRUE,"intronic_same",116175360,2360,FALSE,2,2.59,TRUE,"activation"
